distance_gspphot
839.1002
1849.9854
1146.8796
998.4553
137.8071
1069.1788
662.0392
484.1351
1173.2756
763.4323
995.2271
1259.0143
926.6884
1269.7174
758.0699
1654.411
194.9428
1376.5486
664.2451
1798.3876
1210.6233
1455.2781
911.9418
850.4236
2245.5298
1430.6906
1324.8556
1330.7432
1386.9795
1573.557
289.3865
1353.4585
1899.6305
1485.8351
1103.3811
2604.5437
737.8618
1111.7256
1657.6094
1263.0413
864.1564
335.3674
1236.7837
2517.807
1045.4891
628.3354
1720.0548
1275.3698
1869.1067
1102.4651
498.0334
791.5181
1837.3337
763.8767
926.6553
1160.0049
587.9566
1475.6584
1240.4406
1104.5096
1575.9258
2060.5989
893.5668
1171.417
1082.3063
415.6766
2076.0786
853.5704
1391.6014
1568.5951
616.1131
1342.6597
2131.3955
1035.3015
1836.1671
875.3411
534.1545
1545.6265
1613.413
2193.1785
593.0653
776.7529
742.7113
822.9014
1298.2113
741.7183
2085.236
226.2819
543.1727
2192.1265
1446.3688
1059.7163
2525.1199
593.1353
576.3564
1874.237
363.8888
685.6113
1606.1505
648.5746
895.7717
1161.5118
1105.4268
863.593
1699.8649
822.5735
415.7174
1451.3901
795.1508
1484.4645
726.6284
1113.9292
427.6855
697.9758
1301.8969
1201.6888
1073.4204
1094.4652
1242.8037
1120.0398
194.0765
673.4598
302.5782
2493.4504
1926.7826
1015.139
667.2739
1111.5688
1191.6226
1694.8676
547.6279
677.3534
885.106
1532.2334
1125.863
817.1814
2711.9202
999.2871
1248.679
654.478
1758.8315
1333.3486
463.6198
2493.6204
970.4183
1382.1711
810.5416
1700.2092
954.4659
433.3311
414.5379
411.3546
1199.3386
516.7661
1168.6241
2756.1196
2438.8447
1185.2979
2508.3
504.2285
1122.523
1132.9958
1604.6082
792.0128
1676.0806
1174.0927
880.0746
1125.3507
555.2983
738.8711
1067.8613
1131.5208
576.4739
704.3942
1260.0134
584.1871
648.0156
975.0894
2287.4338
2509.887
1084.6307
806.2612
1194.4874
159.4693
1087.4902
1966.0103
1166.9894
846.1193
2010.0547
1475.6025
964.0549
1197.0338
2162.973
2056.4097
1445.5393
1593.5507
533.1616
1084.7611
1661.3883
785.5681
1688.4753
492.5624
1842.6702
1566.388
1199.1056
2102.3176
1333.7946
917.2585
628.4431
811.3051
1686.5465
1244.8256
917.5425
1427.8557
1192.5238
2291.9023
1537.7444
2251.194
1383.6865
997.3114
1253.632
521.6811
975.3972
1118.643
891.8707
573.2335
1888.7938
1107.759
550.6271
354.0053
606.8499
274.0197
756.6658
1996.7107
1213.256
967.8448
751.0701
415.1035
2280.723
1237.346
1513.8623
998.8895
1498.0001
1321.2856
588.4965
1079.3436
1280.3042
1256.8921
2935.186
1127.4507
1178.9258
445.9912
855.1516
1642.9518
1772.8685
1157.9097
1022.1998
976.2667
1375.3597
1708.5104
989.0761
588.4575
839.0178
1138.7701
1468.2896
842.5441
192.3217
1057.8372
964.963
1016.9753
1209.8904
842.2745
1295.2684
1481.7631
372.6108
784.002
1399.0585
1039.455
1083.4874
1077.5929
873.1875
1004.5675
1079.0095
1488.71
886.1756
397.3394
433.7004
375.3376
950.9183
619.7452
1581.048
790.7468
1088.4375
1159.642
631.3467
1200.9277
989.5731
1271.457
1208.3491
1074.8273
418.8623
1783.275
1142.563
1259.2708
1154.5037
891.9152
1074.0139
766.5409
427.6998
132.5547
803.9977
2598.972
2286.3792
690.6746
530.0794
1110.849
1161.7887
534.8475
755.3058
2214.6177
661.907
593.9972
1455.461
1400.1265
645.3317
1438.7306
979.2258
675.0062
1258.429
2362.7764
1546.674
1196.4241
861.5563
1884.6704
1393.4568
423.6261
305.5893
588.8255
2857.1692
2792.9216
1297.7246
1347.6176
356.697
1684.1309
520.7651
1158.232
767.7268
616.3766
1017.8248
1803.1803
1077.5035
1048.8937
1232.3992
656.3163
1710.6539
725.6111
575.1046
893.0809
960.439
1070.4021
547.8156
576.7813
1761.4626
1237.5885
556.0228
804.6875
967.9139
1824.962
812.7704
724.8336
1545.7767
802.8431
948.7512
920.8787
1447.4618
1171.8839
1040.8945
1639.1805
508.9536
983.0501
492.6535
1646.7272
1314.0288
1195.106
858.8999
1848.3884
334.6248
402.7462
962.3882
907.5095
941.076
1801.2559
386.5201
1168.3624
1254.3224
684.8657
668.754
1179.2695
644.9424
1040.9751
739.5711
1221.2589
1518.486
1446.2552
737.848
1561.0946
2078.187
1377.0626
456.9817
1132.0371
844.0747
412.7598
1294.0907
1880.0316
1173.7524
793.5927
1344.4327
950.8682
489.032
1450.2234
708.6856
1295.8296
1706.0913
297.8676
755.9886
1026.3755
1106.575
864.1782
626.8405
1496.435
1841.8419
2217.1565
824.959
1646.4677
1880.9081
1783.4346
796.3566
705.8415
835.7492
1335.2437
505.2643
1304.4637
683.3409
318.8961
480.4116
422.198
1216.7992
535.9506
2262.3418
1140.8601
939.6326
745.4216
1273.8359
2913.4285
1210.5714
950.7706
1696.327
1475.2728
926.5887
975.3865
1133.9889
1221.2253
271.9065
1269.2881
2816.7637
1594.7225
1407.3248
844.4988
1298.9698
566.7496
395.0901
941.0435
2674.5054
1023.1194
847.842
1083.0088
952.6865
1462.332
2134.372
911.9999
2609.427
1050.1215
1248.1958
1046.6158
1040.8665
1027.6199
945.1616
1364.2947
1572.5665
1382.3677
958.7385
1088.6119
1017.9645
1865.5076
985.8155
1269.8534
1821.158
1025.1107
372.6761
459.5311
1013.601
490.9547
861.5189
945.3583
399.0355
1170.1553
769.5383
1144.2302
1940.0033
1298.4814
1504.8257
1192.15
2165.4536
1411.7308
1039.334
768.1273
1767.1841
840.3887
858.6138
340.5884
1260.6514
1546.2944
847.5479
2268.5977
901.1667
832.0087
1006.0858
683.9162
2930.9658
1054.901
859.9724
1656.6514
1801.0571
1021.4711
1426.4799
884.6877
489.3464
1505.8677
1083.2942
1279.0916
1226.3198
784.3313
232.1743
874.8741
1326.7916
496.962
592.0591
506.775
578.7316
1619.2383
1030.118
1251.3704
443.0575
1032.1469
1157.4438
647.7285
570.87
606.0798
799.148
1195.4255
1115.3593
79.1002
1435.3801
543.4185
932.2456
1341.0751
2335.7666
671.4714
1056.7546
785.5516
991.3342
1535.7441
738.1425
1545.641
878.3554
1090.5452
2580.378
2213.6162
2176.9355
430.7645
648.26
979.4608
798.5236
1559.0889
1520.0883
1823.4648
404.2787
921.5316
1326.0358
1231.6437
802.4514
1284.6249
1143.22
733.8962
1378.1766
2129.5195
917.0586
587.4472
1236.7151
1786.18
913.4796
966.8226
765.8754
1434.4286
1623.8611
953.8483
1512.099
2063.3088
1938.3457
711.1319
2476.4597
657.0574
749.0882
1365.2695
1157.7438
1568.0725
1111.0782
1692.0552
2197.5222
728.8657
1270.3882
2002.7256
116.6675
222.4225
745.5627
1147.8516
406.4973
806.8209
1151.922
1202.4993
1056.6288
423.9225
1119.2511
769.9012
591.4042
2596.6816
2906.907
1427.3439
1321.451
1051.2369
1086.993
1684.7291
1683.432
404.8759
1550.852
1615.1713
1555.5503
1336.6261
1692.4575
1508.412
643.9904
1898.4648
1212.4297
1418.1765
390.2404
1418.2887
1814.0225
345.2408
885.8419
1657.0825
