distance_gspphot
895.9944
1470.4998
312.2628
2459.8032
461.6546
1314.9973
2036.6586
1513.3413
2819.1663
1226.7891
1616.9536
1085.9302
2715.0618
1202.4081
2883.666
1317.7882
2241.757
975.6602
2510.3457
344.2646
981.7061
1143.6016
1513.878
761.4784
1692.5347
768.3888
1672.6097
1748.3374
285.333
161.8327
779.5681
1586.3593
1369.5566
1078.1982
748.3989
1141.8569
1371.1613
2312.6987
1020.6314
1199.3827
1209.3213
481.7632
1207.0635
457.6148
657.888
354.1437
1546.9618
555.1505
587.2195
1021.788
1038.6666
1341.6443
1022.2582
665.0839
450.2966
1023.1974
1196.2527
1096.9067
672.0195
1270.4509
1039.778
2467.7048
474.3674
2074.337
289.0388
1102.9312
2056.9797
761.9769
862.8011
1233.3081
721.3859
730.7099
721.2695
1013.0652
734.8154
1645.4584
1187.7998
633.9443
220.1345
1757.1667
1062.4017
1735.0822
418.4773
650.5034
780.9349
506.0032
1301.0073
989.8926
1137.6891
947.8615
774.747
1010.6128
1291.3917
1237.8005
927.0909
1470.4901
1133.636
1313.9415
1399.3228
855.7672
953.8169
707.1241
1450.5657
522.284
991.4355
1096.3102
235.824
1017.0115
1558.4573
1343.4862
1012.1158
230.8081
1758.0352
1282.242
417.9309
327.6272
1340.8734
577.058
422.0013
780.2535
1263.2784
811.8148
2488.6914
1134.6005
1358.2579
882.5388
2115.5498
1070.7812
1756.3981
621.6841
1710.3516
374.004
1758.6162
1064.5735
1864.9567
657.3328
1253.6787
1369.9122
1293.4706
1534.4152
1229.0933
1650.7876
1026.5908
539.0735
1352.8486
1171.4054
1085.839
2250.04
1904.3981
937.5319
762.2245
1096.2981
929.4294
1247.4847
1687.9684
1054.7927
721.7531
1490.4656
967.1077
1002.036
830.8046
1037.7604
819.4136
503.6622
1042.2513
759.5378
506.6617
2415.9524
1032.6495
773.3825
2103.9746
1333.7133
1739.9325
818.6492
1082.1678
1964.5936
1099.9375
265.497
246.707
929.4457
1869.9432
910.0369
560.3518
505.3195
952.7759
1586.9446
2026.4149
1568.4668
970.6208
1346.274
2074.429
1277.9742
1202.8993
1246.601
533.5563
1632.3718
582.7131
739.4286
668.642
1569.7771
1320.7012
1285.379
195.8777
382.526
706.8303
1294.4388
817.8981
1596.8881
380.5009
1725.1217
1223.1067
813.6316
734.1477
964.785
264.471
1181.2528
2030.8171
2168.2312
1090.5823
820.8057
377.1926
612.6667
1119.1411
306.4703
1432.7899
1211.6804
1309.0593
832.196
840.3227
2441.5696
532.4777
1113.4664
1570.558
491.8547
1495.1049
1496.0227
1333.9022
734.8965
214.8692
309.7475
644.7039
2192.301
1038.3605
1000.1263
1037.4402
551.6525
778.6263
786.0585
1949.7395
987.2539
967.4156
1791.7732
1613.7107
1076.4601
489.3875
320.7278
1597.0178
1303.727
1165.534
823.0876
1253.6381
1142.8849
958.4959
907.9545
759.0364
1270.2152
493.9488
968.4252
1670.977
1610.8508
1645.0303
1292.8417
1221.0785
1240.7634
2405.9119
1762.4358
1427.6581
1303.3779
731.6187
2293.0715
540.8173
765.7022
1029.5267
1266.5714
1791.1929
913.4585
1255.1393
1970.1775
866.4546
863.9657
798.6094
1699.7249
338.8758
592.9429
1493.8004
646.3052
351.3596
849.7576
1928.0587
1015.4734
1126.1826
804.1266
1144.7731
1085.8812
1094.8439
416.4937
430.9916
2154.7703
830.9009
972.0803
138.8336
775.8728
843.6411
969.2156
1238.2974
660.3554
1168.0232
1736.0521
760.7472
1229.833
986.9472
1668.2429
328.2522
2164.4683
603.8119
1211.2748
406.4663
1550.5072
974.3889
1289.1874
1104.9318
779.0089
1442.3652
754.4393
1095.0524
664.4803
940.6091
1092.0339
919.709
664.2567
1096.6418
1426.4344
928.3198
1392.2463
745.8763
1674.6697
2175.1938
486.3063
2246.3918
1869.9226
922.8848
1579.2749
447.1302
1116.9666
801.1885
904.9935
1232.4655
728.6757
1117.7032
431.1184
785.8807
2899.983
402.8873
1954.3079
900.1086
1042.1278
1221.5311
835.7437
1301.6625
538.6747
695.3392
671.4925
186.639
1441.6006
1834.6234
1587.0857
548.2199
1160.2596
932.2651
1386.7626
957.4378
944.3603
1754.672
934.6423
2890.7542
1279.3732
1057.0535
697.862
1489.2151
1000.5288
1854.996
641.5358
1368.5984
749.8036
1202.3176
1599.1919
1011.0245
957.6312
1192.5225
1415.3766
1024.7546
381.6707
1164.6444
2836.5908
1109.616
1280.1404
596.9763
798.5682
1025.7869
2153.7627
921.9136
1524.5033
1869.5665
696.3775
1350.2421
845.9451
1030.3352
1214.5181
1746.7678
1211.0626
1971.1501
770.8084
1478.5867
941.8989
541.5095
1011.668
2502.2527
1315.939
986.7646
563.5228
1132.4504
807.3287
1274.5228
645.5737
943.9653
968.7507
898.9329
1166.2516
1518.7587
303.6226
2390.2732
2717.6104
641.5542
1435.1327
437.7679
2232.6501
983.584
896.1346
2462.4812
506.3559
602.0903
1801.7118
595.4919
769.5096
491.6938
949.3358
1191.4165
1322.7517
1791.1477
534.4521
238.6437
995.2905
2608.234
786.5247
1193.685
2680.7761
350.8449
557.4141
658.3526
1187.5533
1053.1825
2122.4736
1004.3094
1356.2208
1287.3853
1578.7808
688.8418
1407.6764
1158.5366
1072.5715
853.7237
846.3404
2742.486
931.7549
435.5089
1539.8217
1569.809
1277.2665
1152.3047
771.6671
757.2571
1128.1813
308.8937
1046.6434
1062.7255
1266.262
1562.8868
710.8739
980.8809
1647.0146
1480.4336
386.0556
689.4089
2187.586
335.7039
813.8277
1174.9044
1796.5975
280.326
597.115
1039.939
690.0833
1357.9418
1731.4045
1119.551
1120.3214
793.3596
548.717
1238.2416
1856.358
401.2262
365.1809
2782.3027
2171.9172
753.5845
1824.6705
941.477
720.0897
592.4347
780.7249
1423.7268
1315.198
1772.0697
22.693
1376.3688
1314.3687
1622.7551
1326.6533
1889.8082
1483.6351
661.0888
1794.8802
2547.5625
897.6014
1507.58
352.7041
992.8958
668.1675
1440.4653
1067.2571
1221.1664
1527.4244
235.0743
1329.2683
818.7112
1209.8466
972.7897
1838.3185
1006.4371
2419.5918
791.7593
322.8698
641.5405
452.987
191.5702
2150.025
1025.1294
2327.1245
787.314
562.3549
1049.5681
642.1821
254.1765
402.0892
1107.9061
1334.4105
985.8485
663.9855
223.8748
1306.0903
1239.1365
2939.5398
877.0684
427.2239
2316.236
2232.3499
1333.7147
549.3825
793.3396
890.8132
456.4113
1003.6728
1174.7213
1537.1595
878.3761
1563.5012
341.4425
1454.8236
125.9983
2030.3055
155.0497
2361.7402
1771.1573
1260.2943
724.9466
1054.9208
1090.2489
1232.063
1075.9803
567.4754
1437.6995
1343.7767
717.2604
1010.5218
1457.3231
1110.8606
799.8401
1603.5972
386.1888
656.6021
1313.082
734.5383
423.0948
1357.4894
783.7304
2312.404
730.2852
977.3102
492.3999
1581.034
2606.864
336.6257
1782.7327
951.4494
1574.4504
923.5244
1324.212
1303.1589
920.345
1424.245
254.8753
1120.4758
448.0086
928.4758
928.2383
1608.8156
622.3186
511.464
1685.4849
1505.6826
785.7992
1704.4062
2050.6028
649.5767
1697.9006
1723.0045
396.101
1181.2444
1289.8444
1535.5266
976.0958
1526.5123
478.8785
2590.2334
770.0357
163.3395
761.6967
833.4652
1589.7043
919.4233
1321.2908
836.3601
587.363
1073.3856
1066.1345
654.028
1137.651
2584.9504
649.7051
1706.1783
1197.1356
2167.5552
1240.1396
1539.018
845.6642
1345.8092
1261.4648
459.2496
556.5707
753.3193
1073.83
1340.1029
852.0573
577.2222
571.059
1021.4896
819.751
961.1379
393.4507
639.0535
624.0127
949.6658
965.645
1255.0118
718.9939
266.1907
501.7131
2336.8643
1158.1888
1853.6797
746.2261
1188.732
1758.593
1846.6267
1188.7098
504.0865
2517.04
1170.1238
330.2891
2927.9922
1200.8816
982.4847
2719.2578
784.4704
727.789
1447.5531
1065.987
1320.5098
620.3882
784.6194
1318.3475
803.4008
1677.9182
1075.9856
752.0702
873.8627
2105.6118
1158.6549
644.0621
848.8051
1229.125
468.7635
1521.6161
1738.0117
1113.514
2418.325
945.0837
1659.3839
1429.283
1113.0398
647.2501
653.6576
1755.1035
990.3253
186.7136
1067.7095
1028.1486
631.0307
439.6682
502.393
674.8129
1341.0898
1157.6554
2038.652
1358.0365
1003.864
1508.0277
1064.0471
561.4187
1084.1432
1143.8477
1401.9363
1668.0424
865.3812
206.5818
954.6189
1032.9767
657.8483
2364.1233
815.6598
1003.0416
752.301
1053.4589
807.5117
1040.354
1594.3522
655.0086
351.8112
1783.1575
1442.842
576.6166
2002.3287
870.8896
623.3919
850.9424
598.043
477.1733
2646.8801
1463.6266
1270.4677
801.2742
778.2134
994.4084
1513.7809
1445.0084
1195.7445
2258.4988
823.9348
1570.6934
1299.7131
1027.2882
602.8779
894.2976
2517.1228
1729.9509
733.3779
389.4981
1927.173
1112.371
747.9688
1099.5059
1105.0695
1118.9661
1051.4257
836.8644
1226.4127
584.0916
1488.1183
1008.6956
444.562
1731.2477
1688.0239
145.9365
204.9106
1839.852
666.9201
1290.8502
2380.7236
776.6301
1031.9808
1156.2975
439.0833
1188.3628
948.9861
719.561
1189.7009
1097.4355
1255.0209
1135.4672
786.5381
1332.2065
471.5179
1368.6141
839.6591
743.3864
2220.009
1591.4725
2496.4036
2054.3494
929.156
993.3908
629.5584
1082.8684
915.7305
1012.7021
711.2639
1388.4529
2595.429
2472.33
1271.8306
376.9731
1090.5254
848.7305
1443.2992
365.1669
459.1611
359.1439
1024.7866
2261.0593
1674.6366
970.8307
1883.33
412.0833
1364.6985
887.7644
1031.6324
824.6412
1319.8546
649.2066
1451.9902
1107.86
1113.0618
1866.1621
873.4493
1300.5568
1257.9373
1174.5781
955.0189
2550.9128
1600.9258
1745.0924
1201.7574
1799.0748
2100.374
1585.661
663.2354
615.991
1335.1909
1146.2313
1409.0487
1399.577
1044.5936
572.4086
364.8129
685.2075
1480.9172
2122.5413
227.1463
2672.8982
476.9557
1852.759
1532.8644
1038.3633
1653.062
1006.0162
1751.3768
1031.9978
646.7404
1383.9805
1953.3383
1548.4683
1315.78
766.5657
1080.4363
471.219
241.775
562.808
2229.467
1170.5916
1263.7556
764.6214
1257.7107
536.2753
1641.1138
950.4089
2521.5833
1201.367
2505.0566
1396.287
2577.5974
1376.6809
1016.896
1477.4823
1207.0695
1150.1306
1201.603
355.8367
796.8538
1330.4905
774.139
475.894
2561.6638
1784.3013
1268.6068
1374.1483
533.7455
678.7117
1720.9342
1232.7112
580.1155
323.9402
1283.8895
1018.5526
1074.8049
1420.3816
1293.9976
1036.3632
1102.5958
1898.3022
1913.0176
293.6013
369.799
741.2645
1306.9224
839.7499
1493.2134
901.9026
323.1023
1043.5247
860.1465
647.4167
1149.7676
1451.1552
558.4781
916.2344
976.0968
1596.6129
1123.0659
1149.507
956.0139
842.7065
1331.2955
1529.0444
787.1917
2047.6003
273.0729
790.574
379.4485
1064.2527
1396.2563
1300.6653
2197.6042
1715.2157
1404.7437
781.3693
830.0506
426.0598
1649.063
586.0415
2203.7874
453.52
2467.2944
1001.4899
900.6326
1751.0154
1075.92
2429.8853
1325.6318
480.2214
722.2779
609.9819
1139.2153
1453.9661
1177.9282
760.1761
881.0284
965.6392
1333.889
1036.6864
1566.4352
2170.5916
705.4871
380.7453
1098.8342
921.2189
1700.4613
437.0663
1486.851
746.7769
1431.3466
1217.8564
2200.1294
671.7878
652.5185
865.7899
1462.0005
1073.362
1104.7224
510.222
1194.397
435.2326
1511.7487
1291.3981
573.0092
1351.5072
1213.1753
892.526
2007.6682
639.5427
979.8061
301.8796
1052.3895
571.1697
954.8684
1968.9503
597.893
2765.6184
1196.1561
1220.8761
1342.3855
1782.7533
1324.0776
434.1268
133.9034
1003.0641
1099.1088
1493.7603
1488.7549
893.7116
2712.6646
1140.1144
736.5201
2053.0876
593.5702
2613.157
355.5904
502.9745
1007.3187
1805.0968
1747.3634
1830.4575
1043.775
2784.367
1069.2234
1214.7821
534.7233
563.0457
522.6032
299.5192
2638.1628
2163.5037
1100.0486
1030.1243
805.5764
1071.8016
1267.0859
1804.3695
799.6628
533.4681
1093.595
1918.1832
1471.6176
2622.9648
307.6797
1453.5997
705.4108
1294.7906
1730.8439
1091.4263
909.2519
1440.9843
1176.7151
269.2799
695.8627
580.9314
1212.8357
433.3221
583.3846
865.2905
1400.4547
1513.3878
1250.026
1724.3169
1256.3298
2622.1025
286.3148
595.4694
2952.7668
1762.1746
1175.64
576.9374
973.1118
1135.2297
638.0071
2827.4072
900.4773
1263.927
1164.1388
818.6173
1130.1494
528.6807
915.5983
854.1245
329.0351
854.9384
1439.425
1641.7616
1203.9543
240.3697
616.5906
1185.0851
606.9598
577.7827
1522.7793
2071.1665
1525.3177
1957.224
1009.9689
815.1906
828.7079
1690.3923
584.3388
1994.686
712.6127
900.457
2646.9526
347.903
1515.4637
819.1478
1160.6329
1028.686
2709.3188
1704.5194
1118.0045
1354.3994
1079.42
2260.275
1822.136
725.2045
501.7869
1580.5498
807.9658
1134.7661
1068.6619
1146.31
1051.7097
1474.7983
1969.7806
1349.661
707.0174
1918.7151
508.0901
974.2451
252.8117
2694.5112
1763.9458
927.7084
1372.9087
843.9547
1663.0244
972.7508
1481.9305
1739.6307
460.9025
984.6991
1168.9796
1128.6608
960.1011
1215.3339
864.499
1979.988
910.5121
1792.2296
1109.9023
689.2368
1430.9741
2510.5234
1631.4867
725.2587
891.927
1149.3574
1022.096
1297.4532
955.3959
1198.8646
1015.0928
464.8429
525.2817
915.9346
1736.789
1288.0612
606.0609
1118.2194
1616.3306
922.1363
906.7092
1200.8282
1426.5863
760.0964
1155.9021
2413.2004
1347.1635
804.801
1263.1967
907.0607
955.9299
1843.2914
765.7405
999.6794
1405.1848
946.9477
2863.3652
1407.8804
1901.0232
1258.659
1132.4604
928.3422
2359.3674
952.7216
